subbasin_code,YEAR,basin_code,prediction
8.982693701977125,2010.2443152726019,3.0016351117121056,110.1469206723468
8.982682341357394,2010.2522117137692,2.9155567566845177,110.1469206723468
9.128444175968276,2010.3331299794147,2.832734176786171,110.1469206723468
9.189598539434856,2010.3288650093002,2.8860325525790276,110.1469206723468
18.01757858212192,2010.0836722235529,1.037448384318327,151.5601252822136
18.11390291628935,2010.1244100691345,1.0536906719778936,151.5601252822136
18.176005366719895,2010.0701962896146,1.035555248528321,151.5601252822136
18.075227518260398,2009.9553143324229,1.043380828919969,151.5601252822136
7.11975319002885,2010.0251325752793,0.7867871999119145,20.031217340091384
7.166477726456263,2010.0153681361921,0.6990036459913417,20.031217340091384
6.97404720646014,2010.078822765553,0.663312666864541,20.031217340091384
6.866292136289223,2010.1040720372148,0.6536400957987148,20.031217340091384
3.942741844381392,2010.060902155011,0.9504438170242862,345.46662861972817
3.9630020727521456,2010.0483381522795,0.7590208859655536,345.46662861972817
4.0987015254677255,2010.144333201759,0.5988394456288915,345.46662861972817
4.18760301795755,2010.1497215116779,0.6197074558207589,345.46662861972817
11.13111359516996,2009.911072829024,1.1328264466698246,117.08145071001468
11.091071843497252,2009.8674101179263,1.263177943843425,117.08145071001468
11.025981398208756,2009.9905555243909,1.2612245356036667,117.08145071001468
10.968514807536652,2009.8934338733427,1.1962635076067347,117.08145071001468
16.089026078877815,2010.0446736868928,1.0014760445330755,23.68638468571681
16.03676144869625,2010.213429585175,1.0641186594115053,23.68638468571681
16.11081118360722,2010.263951467934,1.1723393590801774,23.68638468571681
16.11178117321148,2010.4610250717951,1.0499936589811265,23.68638468571681
0.8055047164637444,2009.972777259703,1.0859024317551347,364.7662879373128
0.9848562842367691,2009.9009024002494,1.372333364619359,364.7662879373128
1.1081630978173913,2009.941680036545,1.2937415786099709,364.7662879373128
1.0679558530816482,2010.0282028721197,1.2638162083072848,364.7662879373128
6.01319409042167,2010.1146066707536,-0.04300913412751787,544.6809155072034
6.003505999992116,2010.0405744822988,-0.15592077457838774,544.6809155072034
5.948636518852988,2010.115393317685,-0.09248512750477766,544.6809155072034
6.050877937682863,2010.0712090028176,-0.3059908927392415,544.6809155072034
12.064742925492713,2009.853202298545,0.18557609861493063,68.43288001046291
11.827697048585684,2009.918241508884,0.16386079757400268,68.43288001046291
11.828397458507164,2010.0318776435201,0.14813669990627484,68.43288001046291
11.921469365964084,2010.098289180134,0.19712645754626376,68.43288001046291
9.949267796307607,2009.9643560457848,-0.06332699170156696,519.8164296470815
9.903349586197328,2009.8914939011163,0.047495086114680604,519.8164296470815
10.060135538498777,2009.8683890731304,0.07435086410770689,519.8164296470815
10.14717285143904,2009.7619979490469,0.12894383133300735,519.8164296470815
2.024102927124126,2010.204357879973,0.11190279197458891,347.12489037152454
2.0096835082101654,2010.3121821087036,0.09748351742729022,347.12489037152454
2.0563953859709625,2010.2493803918705,0.3146730942745596,347.12489037152454
2.243413611462632,2010.3648587523805,0.33252861949806717,347.12489037152454
16.821537145077475,2009.9360423054654,-0.11112520968664677,211.46801509938683
16.802428501366943,2010.0089706684103,-0.24643119661397597,211.46801509938683
16.802585762972942,2010.0952780411835,-0.1963754048132854,211.46801509938683
16.587529341376573,2010.1859512619803,-0.07638844132036476,211.46801509938683
5.169025426959474,2009.9999642294495,1.9302205578877654,5.389969513977077
5.175694024205159,2009.9373146735809,1.8729609949796824,5.389969513977077
5.139799761659312,2009.998561980043,1.853767625645613,5.389969513977077
5.038966874014186,2010.0500287234888,1.9375852148386132,5.389969513977077
13.023640684355692,2010.032998863173,2.0853999834327643,58.44032728073814
12.871270071126597,2009.9772587484597,1.877441151424964,58.44032728073814
12.70308584563085,2009.9030495245395,1.9988767848927107,58.44032728073814
12.626734105561887,2009.9699204066305,2.0234568345384423,58.44032728073814
14.197316284494589,2009.9572386022508,2.0155931885044955,87.0126725306344
14.271486752584787,2009.9273712965,2.0113633110927194,87.0126725306344
14.30245034639503,2009.9230482083651,1.988974138726213,87.0126725306344
14.221408144760364,2009.939430621655,1.9471678837790165,87.0126725306344
8.062940042395793,2009.9880239729132,2.245253551585169,14.9326084976685
8.175222567672016,2009.9737784106828,2.2289134717317096,14.9326084976685
8.111269145387745,2009.9057021205056,2.2801609982884985,14.9326084976685
8.14086684150013,2010.0406786043748,2.245673180701675,14.9326084976685
3.0002498609149293,2009.955913567202,1.9750084294145105,398.4721115318309
2.9807847367283427,2010.055357881557,2.1341674873309406,398.4721115318309
2.8618135534028775,2010.1665068818513,2.1721851683201776,398.4721115318309
2.7766735281858526,2009.9420864630843,2.2544244083093976,398.4721115318309
0.09276019721425424,2010.0443320626878,1.9844374194775907,147.8269247587871
0.1068149240727276,2010.1731098649898,1.9899457401154068,147.8269247587871
0.18088388786302584,2009.9850518820256,2.0450282282597247,147.8269247587871
0.20773072615821947,2010.0781409093781,2.125673704131781,147.8269247587871
14.839965131449592,2010.1683678081777,1.8628295459826765,386.725751688416
14.816005928528185,2009.9213747443775,1.9348255126496832,386.725751688416
14.765782587100759,2009.8608220839387,1.9818072458438296,386.725751688416
14.865300425529414,2009.8540829413828,1.9842481470678777,386.725751688416
